latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.23202,-118.06522,346.99,1.86,1.33,2025-01-09,1721,Terra,MODIS,95,6.1NRT,288.49,131.02,D
34.22397,-118.10873,423.56,1.87,1.34,2025-01-09,1721,Terra,MODIS,100,6.1NRT,301.47,1061.93,D
34.22039,-118.0684,419.73,1.86,1.33,2025-01-09,1721,Terra,MODIS,100,6.1NRT,304.21,964.6,D
34.21635,-118.15831,305.5,1.89,1.34,2025-01-09,1721,Terra,MODIS,28,6.1NRT,284.52,15.25,D
34.21245,-118.11355,368.1,1.87,1.34,2025-01-09,1721,Terra,MODIS,94,6.1NRT,286.29,266.19,D
34.21069,-118.09347,386.45,1.87,1.34,2025-01-09,1721,Terra,MODIS,94,6.1NRT,292.85,433.5,D
34.20885,-118.07253,413.51,1.86,1.33,2025-01-09,1721,Terra,MODIS,100,6.1NRT,299.67,834.22,D
34.2158,-118.09854,417.23,1.87,1.34,2025-01-09,1721,Terra,MODIS,100,6.1NRT,303.37,909.25,D
34.21399,-118.07937,425.16,1.86,1.33,2025-01-09,1721,Terra,MODIS,100,6.1NRT,309.66,1069.51,D
34.21191,-118.05762,351.2,1.86,1.33,2025-01-09,1721,Terra,MODIS,93,6.1NRT,294.16,140.75,D
34.10434,-118.53909,391.41,1.99,1.38,2025-01-09,1721,Terra,MODIS,100,6.1NRT,307.09,557.25,D
34.10258,-118.51885,363.22,1.98,1.37,2025-01-09,1721,Terra,MODIS,100,6.1NRT,299.83,253.16,D
34.09406,-118.56226,382.44,2,1.38,2025-01-09,1721,Terra,MODIS,100,6.1NRT,297.15,438.74,D
34.09222,-118.54095,399.42,1.99,1.38,2025-01-09,1721,Terra,MODIS,100,6.1NRT,305.59,674.68,D
34.0905,-118.52099,361.5,1.98,1.37,2025-01-09,1721,Terra,MODIS,100,6.1NRT,300.18,239.16,D
34.08871,-118.50024,310.78,1.98,1.37,2025-01-09,1721,Terra,MODIS,50,6.1NRT,292.22,22.08,D
34.08378,-118.58615,365.75,2,1.38,2025-01-09,1721,Terra,MODIS,100,6.1NRT,297.53,273.08,D
34.082,-118.56521,341.14,2,1.38,2025-01-09,1721,Terra,MODIS,92,6.1NRT,294.33,112.95,D
34.07323,-118.60709,324.8,2.01,1.38,2025-01-09,1721,Terra,MODIS,83,6.1NRT,292.81,55.07,D
34.06631,-118.67251,327.24,2.03,1.39,2025-01-09,1721,Terra,MODIS,85,6.1NRT,295.93,63.71,D
34.07997,-118.59358,337.57,2,1.38,2025-01-09,1721,Terra,MODIS,91,6.1NRT,292.29,100.63,D
34.07806,-118.57262,332.13,2,1.38,2025-01-09,1721,Terra,MODIS,88,6.1NRT,293.62,77.09,D
34.06945,-118.61375,325.73,2.01,1.38,2025-01-09,1721,Terra,MODIS,84,6.1NRT,294.43,58.67,D
34.06307,-118.68077,318.08,2.03,1.39,2025-01-09,1721,Terra,MODIS,72,6.1NRT,294.57,38.74,D
32.5937,-116.35831,303.28,1.39,1.17,2025-01-09,1721,Terra,MODIS,55,6.1NRT,286.48,9.82,D
41.01759,-123.95339,307.72,2.86,1.61,2025-01-09,1900,Terra,MODIS,66,6.1NRT,286.14,45.24,D
38.49799,-121.94214,301.81,1.23,1.1,2025-01-09,2222,Aqua,MODIS,49,6.1NRT,291.31,4.99,D
38.4996,-121.9283,305.49,1.24,1.1,2025-01-09,2222,Aqua,MODIS,61,6.1NRT,291.73,7.91,D
36.14079,-121.09389,304.56,1.27,1.12,2025-01-09,2222,Aqua,MODIS,59,6.1NRT,294.18,5.23,D
34.23472,-118.12102,335.03,1.79,1.31,2025-01-09,2222,Aqua,MODIS,89,6.1NRT,293.93,76.62,D
34.22323,-118.11877,394.72,1.79,1.31,2025-01-09,2222,Aqua,MODIS,100,6.1NRT,306.34,514.6,D
34.22495,-118.10098,359.63,1.8,1.31,2025-01-09,2222,Aqua,MODIS,99,6.1NRT,299.18,189.54,D
34.2268,-118.08173,352.41,1.8,1.32,2025-01-09,2222,Aqua,MODIS,97,6.1NRT,297.81,150.52,D
34.21359,-118.09721,322.33,1.8,1.31,2025-01-09,2222,Aqua,MODIS,48,6.1NRT,295.87,36.06,D
34.21542,-118.07812,372.73,1.8,1.32,2025-01-09,2222,Aqua,MODIS,100,6.1NRT,304.53,287.66,D
34.07578,-118.58398,314.63,1.66,1.27,2025-01-09,2222,Aqua,MODIS,75,6.1NRT,299.35,18.31,D
34.07391,-118.60258,315.16,1.66,1.27,2025-01-09,2222,Aqua,MODIS,57,6.1NRT,297.44,17.68,D
34.06678,-118.67354,327.92,1.64,1.26,2025-01-09,2222,Aqua,MODIS,85,6.1NRT,301.81,43.63,D
34.06522,-118.68909,331.94,1.64,1.26,2025-01-09,2222,Aqua,MODIS,88,6.1NRT,301.72,55.46,D
34.094,-118.5155,322.74,1.68,1.27,2025-01-09,2222,Aqua,MODIS,80,6.1NRT,294.2,34.1,D
34.09221,-118.5334,357.09,1.68,1.27,2025-01-09,2222,Aqua,MODIS,99,6.1NRT,302.22,157.13,D
34.09034,-118.55189,354.82,1.67,1.27,2025-01-09,2222,Aqua,MODIS,98,6.1NRT,306.52,140.69,D
34.08872,-118.56805,332.9,1.67,1.27,2025-01-09,2222,Aqua,MODIS,86,6.1NRT,300.97,56.06,D
34.08692,-118.58596,357.48,1.66,1.27,2025-01-09,2222,Aqua,MODIS,99,6.1NRT,302.46,157.01,D
34.08516,-118.60342,370.27,1.66,1.27,2025-01-09,2222,Aqua,MODIS,100,6.1NRT,302.34,234.75,D
34.10519,-118.51751,382.59,1.68,1.27,2025-01-09,2222,Aqua,MODIS,100,6.1NRT,299.76,340.66,D
34.10334,-118.53574,472.21,1.68,1.27,2025-01-09,2222,Aqua,MODIS,100,6.1NRT,331.67,2213.75,D
34.10148,-118.55412,429.34,1.67,1.27,2025-01-09,2222,Aqua,MODIS,100,6.1NRT,321.6,1003.47,D
34.09977,-118.57103,330.04,1.67,1.27,2025-01-09,2222,Aqua,MODIS,63,6.1NRT,299.97,48.45,D
34.11459,-118.53702,314.64,1.68,1.27,2025-01-09,2222,Aqua,MODIS,47,6.1NRT,296.8,19.38,D
34.21695,-118.06201,362.33,1.81,1.32,2025-01-09,2222,Aqua,MODIS,100,6.1NRT,297.09,210.51,D
34.20387,-118.07609,339.91,1.8,1.32,2025-01-09,2222,Aqua,MODIS,92,6.1NRT,295.15,90.59,D
40.28818,-123.61526,301.78,1.11,1.05,2025-01-09,2224,Aqua,MODIS,49,6.1NRT,290.63,5.39,D
39.78396,-122.27982,302.98,1.23,1.1,2025-01-09,2224,Aqua,MODIS,54,6.1NRT,289.92,7.07,D
40.20352,-121.23605,301.48,1.41,1.17,2025-01-09,2224,Aqua,MODIS,47,6.1NRT,278.34,13.17,D
40.03831,-123.2431,300.07,1.13,1.06,2025-01-09,2224,Aqua,MODIS,18,6.1NRT,289.14,3.84,D
40.03683,-123.25528,308.35,1.13,1.06,2025-01-09,2224,Aqua,MODIS,67,6.1NRT,291.18,9.62,D
40.04611,-123.2574,302.99,1.13,1.06,2025-01-09,2224,Aqua,MODIS,31,6.1NRT,290.55,5.58,D
41.01973,-123.95247,304.42,1.1,1.04,2025-01-09,2224,Aqua,MODIS,59,6.1NRT,289.7,7.56,D
41.01819,-123.96471,308.05,1.09,1.04,2025-01-09,2224,Aqua,MODIS,66,6.1NRT,291.28,10.16,D
41.43446,-124.0085,303.21,1.1,1.05,2025-01-09,2224,Aqua,MODIS,32,6.1NRT,286.2,6.86,D
41.44524,-123.99762,307.99,1.1,1.05,2025-01-09,2224,Aqua,MODIS,66,6.1NRT,286.23,10.87,D
41.44364,-124.0105,308.77,1.1,1.05,2025-01-09,2224,Aqua,MODIS,68,6.1NRT,286.3,11.37,D
34.08121,-118.53589,312.08,3.64,1.79,2025-01-10,0421,Terra,MODIS,67,6.1NRT,286.85,80.91,N
34.10499,-118.50455,344.86,3.62,1.78,2025-01-10,0421,Terra,MODIS,100,6.1NRT,290.02,344.77,N
34.09664,-118.54007,354.42,3.64,1.79,2025-01-10,0421,Terra,MODIS,100,6.1NRT,294.03,478.65,N
34.12045,-118.50843,303.29,3.62,1.78,2025-01-10,0421,Terra,MODIS,15,6.1NRT,285.84,44.16,N
34.11201,-118.54451,334.93,3.64,1.79,2025-01-10,0421,Terra,MODIS,100,6.1NRT,288.32,242.82,N
34.22945,-118.10693,320.85,3.39,1.74,2025-01-10,0421,Terra,MODIS,100,6.1NRT,282.47,125.91,N
34.11546,-118.51285,341,3.62,1.78,2025-01-10,0421,Terra,MODIS,100,6.1NRT,289.4,302.25,N
34.10673,-118.54908,341.28,3.64,1.79,2025-01-10,0421,Terra,MODIS,100,6.1NRT,291.84,307.35,N
34.23541,-118.07671,305.68,3.37,1.73,2025-01-10,0421,Terra,MODIS,65,6.1NRT,281.97,55.26,N
34.22665,-118.11392,317.13,3.39,1.74,2025-01-10,0421,Terra,MODIS,94,6.1NRT,282.4,105.77,N
34.08959,-118.50043,307.75,3.62,1.78,2025-01-10,0421,Terra,MODIS,50,6.1NRT,286.92,62.81,N
34.11592,-118.5165,351.14,1.59,1.24,2025-01-10,1021,Aqua,MODIS,100,6.1NRT,291.37,132.04,N
34.23211,-118.09553,303.4,1.51,1.21,2025-01-10,1021,Aqua,MODIS,42,6.1NRT,280.28,15.02,N
34.2304,-118.07953,303.65,1.5,1.21,2025-01-10,1021,Aqua,MODIS,32,6.1NRT,281.45,14.86,N
34.11772,-118.53364,360.48,1.6,1.24,2025-01-10,1021,Aqua,MODIS,100,6.1NRT,291.86,177.58,N
34.10846,-118.55147,326.43,1.6,1.25,2025-01-10,1021,Aqua,MODIS,100,6.1NRT,287.6,52.09,N
34.10677,-118.5352,319.61,1.6,1.24,2025-01-10,1021,Aqua,MODIS,99,6.1NRT,287.9,38.87,N
34.10504,-118.51865,309,1.59,1.24,2025-01-10,1021,Aqua,MODIS,76,6.1NRT,289,22.26,N
34.0769,-118.68625,324.09,1.63,1.26,2025-01-10,1021,Aqua,MODIS,100,6.1NRT,285.36,50.5,N
34.07475,-118.66617,313.2,1.62,1.25,2025-01-10,1021,Aqua,MODIS,87,6.1NRT,284.82,29.96,N
32.84763,-115.29007,349.77,1.07,1.03,2025-01-10,1021,Aqua,MODIS,100,6.1NRT,286.2,72.32,N
32.84612,-115.27899,301.74,1.06,1.03,2025-01-10,1021,Aqua,MODIS,44,6.1NRT,281.17,9.04,N
40.06006,-120.84966,303.9,1.01,1.01,2025-01-10,1800,Terra,MODIS,57,6.1NRT,273.19,10.62,D
39.56029,-121.32706,307.38,1.03,1.01,2025-01-10,1800,Terra,MODIS,65,6.1NRT,284.06,10.22,D
34.08152,-118.6852,370.17,1.18,1.08,2025-01-10,1802,Terra,MODIS,100,6.1NRT,294.42,147.31,D
34.10572,-118.53864,351.55,1.2,1.09,2025-01-10,1802,Terra,MODIS,97,6.1NRT,296.68,82.58,D
34.10353,-118.52563,312.73,1.2,1.09,2025-01-10,1802,Terra,MODIS,66,6.1NRT,294.45,12.36,D
34.08569,-118.59448,309.9,1.19,1.08,2025-01-10,1802,Terra,MODIS,47,6.1NRT,292.47,10.12,D
34.07624,-118.59675,309.3,1.19,1.08,2025-01-10,1802,Terra,MODIS,47,6.1NRT,292.06,8.66,D
34.07962,-118.67404,396.1,1.18,1.08,2025-01-10,1802,Terra,MODIS,100,6.1NRT,299.91,292.36,D
32.57293,-114.59908,301.32,2.2,1.44,2025-01-10,1802,Terra,MODIS,21,6.1NRT,289.56,9.89,D
33.34103,-117.23796,313.87,1.44,1.19,2025-01-10,1802,Terra,MODIS,74,6.1NRT,291.27,19.01,D
34.0702,-118.67622,349.08,1.18,1.08,2025-01-10,1802,Terra,MODIS,96,6.1NRT,292.74,74.6,D
34.07219,-118.6879,336.96,1.18,1.08,2025-01-10,1802,Terra,MODIS,90,6.1NRT,291.29,47.4,D
34.71759,-118.30727,300.45,1.2,1.09,2025-01-10,1802,Terra,MODIS,37,6.1NRT,287.55,4.47,D
34.11514,-118.53599,401.24,1.2,1.09,2025-01-10,1802,Terra,MODIS,100,6.1NRT,305.42,336.28,D
34.11304,-118.52359,383.13,1.2,1.09,2025-01-10,1802,Terra,MODIS,100,6.1NRT,301.96,214.91,D
34.10997,-118.56377,351.39,1.19,1.09,2025-01-10,1802,Terra,MODIS,96,6.1NRT,294.69,83.03,D
34.10786,-118.55127,370.21,1.19,1.09,2025-01-10,1802,Terra,MODIS,100,6.1NRT,300.66,149.02,D
32.95893,-115.65029,376.8,1.87,1.34,2025-01-10,2122,Aqua,MODIS,100,6.1NRT,296.16,342.79,D
32.94358,-115.66595,322.12,1.88,1.34,2025-01-10,2122,Aqua,MODIS,80,6.1NRT,295.36,38.3,D
32.9474,-115.64691,385.42,1.87,1.34,2025-01-10,2122,Aqua,MODIS,100,6.1NRT,301.79,433.95,D
33.07964,-115.39485,314.39,1.79,1.31,2025-01-10,2122,Aqua,MODIS,72,6.1NRT,295.69,25.22,D
33.09095,-115.3981,328.95,1.79,1.31,2025-01-10,2122,Aqua,MODIS,85,6.1NRT,297.09,58.71,D
34.10458,-118.53053,374.49,2.71,1.58,2025-01-10,2125,Aqua,MODIS,100,6.1NRT,300.95,554.09,D
34.11069,-118.50331,307.04,2.7,1.57,2025-01-10,2125,Aqua,MODIS,30,6.1NRT,292.81,23.61,D
34.09848,-118.55759,351.05,2.73,1.58,2025-01-10,2125,Aqua,MODIS,96,6.1NRT,298.46,265.34,D
34.11806,-118.53498,339.47,2.71,1.58,2025-01-10,2125,Aqua,MODIS,91,6.1NRT,293.86,171.9,D
34.11195,-118.56229,314.81,2.73,1.58,2025-01-10,2125,Aqua,MODIS,49,6.1NRT,293.18,45.55,D
34.22372,-118.10089,303.69,2.53,1.53,2025-01-10,2125,Aqua,MODIS,40,6.1NRT,286.98,22.75,D
39.68974,-122.30507,306.33,3.26,1.71,2025-01-10,2125,Aqua,MODIS,63,6.1NRT,283.92,46.03,D
39.68805,-122.30856,307.94,3.26,1.71,2025-01-10,2125,Aqua,MODIS,66,6.1NRT,284.67,51.81,D
34.12434,-118.53688,378.06,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,292.14,151.65,N
34.12276,-118.54759,324.78,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,284.58,25.91,N
34.09873,-118.51461,357.69,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,288.73,83.89,N
34.12027,-118.503,337.99,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,288.18,43.64,N
34.10909,-118.50585,406.56,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,308.38,303.03,N
34.10753,-118.51647,410.54,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,310.04,331.19,N
34.10029,-118.50399,342.61,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,286.9,50.79,N
34.1187,-118.51362,408.48,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,320.75,317.15,N
34.11712,-118.52431,387.08,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,311.2,191.17,N
34.11553,-118.53504,358.06,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,301.48,85.36,N
34.11395,-118.54569,370.88,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,301.85,124.58,N
34.11238,-118.55628,312.22,1.02,1.01,2025-01-11,0501,Terra,MODIS,84,6.1NRT,287.27,13.85,N
34.1275,-118.5155,379.25,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,291.63,156.41,N
34.12593,-118.52616,388.06,1.02,1.01,2025-01-11,0501,Terra,MODIS,100,6.1NRT,293.2,196.15,N
40.35735,-121.07689,303.98,1.05,1.02,2025-01-11,0503,Terra,MODIS,58,6.1NRT,269.31,12.58,N
41.19128,-123.85017,304.28,1.28,1.12,2025-01-11,0503,Terra,MODIS,59,6.1NRT,277.79,15.14,N
34.12221,-118.50668,327.9,1.41,1.17,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,288.47,47.11,N
34.12503,-118.52159,423.99,1.4,1.17,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,301.29,709.37,N
34.12776,-118.53601,451.85,1.4,1.17,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,309.59,1211.81,N
34.13044,-118.55019,302.49,1.4,1.17,2025-01-11,1102,Aqua,MODIS,49,6.1NRT,281.59,13.5,N
34.13232,-118.50371,302.01,1.41,1.17,2025-01-11,1102,Aqua,MODIS,46,6.1NRT,282.05,12.62,N
34.13506,-118.51824,358,1.4,1.17,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,285.36,137.56,N
34.11754,-118.53828,377.73,1.4,1.17,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,293.03,239.11,N
34.13778,-118.53264,354.18,1.4,1.17,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,283.86,121.85,N
34.11481,-118.52392,346.22,1.4,1.17,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,286.59,89.81,N
34.11203,-118.50932,402.29,1.41,1.17,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,297.95,442.78,N
34.1092,-118.49439,321.44,1.41,1.18,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,284.89,34.65,N
34.12034,-118.54329,364.81,1.4,1.17,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,292.06,167.11,N
34.11767,-118.52873,344.14,1.4,1.17,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,292.39,84.78,N
34.11501,-118.51429,360.17,1.41,1.17,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,292.85,145.47,N
34.11225,-118.49926,327.27,1.41,1.18,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,289.27,45.51,N
34.10479,-118.51668,382.12,1.41,1.17,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,287.1,271.89,N
34.10205,-118.50181,377.17,1.41,1.18,2025-01-11,1102,Aqua,MODIS,100,6.1NRT,289.75,239.8,N
34.12036,-118.55314,317.51,1.4,1.17,2025-01-11,1102,Aqua,MODIS,92,6.1NRT,282.57,29.21,N
34.11884,-118.53877,361.78,4.11,1.88,2025-01-11,1704,Terra,MODIS,100,6.1NRT,293.84,702.97,D
34.13553,-118.53838,341.77,4.11,1.88,2025-01-11,1704,Terra,MODIS,80,6.1NRT,290.94,360.89,D
34.13343,-118.49568,332.74,4.08,1.87,2025-01-11,1704,Terra,MODIS,77,6.1NRT,289.39,250.82,D
34.11676,-118.49578,359.5,4.08,1.87,2025-01-11,1704,Terra,MODIS,99,6.1NRT,293.29,649.69,D
34.10215,-118.53922,367.8,4.11,1.88,2025-01-11,1704,Terra,MODIS,100,6.1NRT,292.59,837.45,D
34.10019,-118.49778,410.13,4.08,1.87,2025-01-11,1704,Terra,MODIS,100,6.1NRT,299.74,2440.25,D
34.08558,-118.54241,342.61,4.11,1.88,2025-01-11,1704,Terra,MODIS,93,6.1NRT,289.55,361.89,D
34.12981,-118.54414,354.92,4.11,1.88,2025-01-11,1704,Terra,MODIS,98,6.1NRT,293,558.69,D
34.12744,-118.50087,362.77,4.08,1.87,2025-01-11,1704,Terra,MODIS,100,6.1NRT,293.86,711.13,D
34.11087,-118.50274,374.92,4.08,1.87,2025-01-11,1704,Terra,MODIS,100,6.1NRT,296.78,1018.28,D
34.09645,-118.54581,327.68,4.11,1.88,2025-01-11,1704,Terra,MODIS,84,6.1NRT,290.47,184.11,D
34.0943,-118.5047,410.03,4.08,1.87,2025-01-11,1704,Terra,MODIS,100,6.1NRT,299.7,2423.56,D
34.07986,-118.54805,311.42,4.11,1.88,2025-01-11,1704,Terra,MODIS,37,6.1NRT,287.53,65.49,D
34.10334,-118.56647,325.68,1.01,1.01,2025-01-11,2201,Aqua,MODIS,81,6.1NRT,294.75,19.09,D
34.12108,-118.50409,321.29,1.02,1.01,2025-01-11,2201,Aqua,MODIS,48,6.1NRT,296.91,14.6,D
36.42592,-120.95995,310.51,1.02,1.01,2025-01-11,2201,Aqua,MODIS,70,6.1NRT,290.23,10.35,D
36.42762,-120.9489,303.87,1.01,1.01,2025-01-11,2201,Aqua,MODIS,57,6.1NRT,289.37,5.77,D
34.12246,-118.55933,370.11,1.01,1.01,2025-01-11,2201,Aqua,MODIS,100,6.1NRT,304.29,113.84,D
34.12395,-118.54866,357.66,1.01,1.01,2025-01-11,2201,Aqua,MODIS,99,6.1NRT,304.44,75.45,D
34.11216,-118.56826,326.66,1.01,1.01,2025-01-11,2201,Aqua,MODIS,84,6.1NRT,298.28,20.73,D
34.11364,-118.55761,467.05,1.01,1.01,2025-01-11,2201,Aqua,MODIS,100,6.1NRT,400.07,971.06,D
34.06443,-117.26909,311.15,1.09,1.04,2025-01-11,2201,Aqua,MODIS,69,6.1NRT,295.29,8.06,D
34.06297,-117.28054,313.43,1.09,1.04,2025-01-11,2201,Aqua,MODIS,72,6.1NRT,295.76,10,D
34.08435,-118.50739,342.14,1.02,1.01,2025-01-11,2201,Aqua,MODIS,54,6.1NRT,299.11,39.68,D
34.09315,-118.50929,376.21,1.02,1.01,2025-01-11,2201,Aqua,MODIS,100,6.1NRT,306.56,135.47,D
34.11514,-118.54686,393.04,1.01,1.01,2025-01-11,2201,Aqua,MODIS,100,6.1NRT,321.71,210.44,D
34.11959,-118.51483,343.46,1.02,1.01,2025-01-11,2201,Aqua,MODIS,93,6.1NRT,307.16,44.74,D
34.10345,-118.5004,357.3,1.02,1.01,2025-01-11,2201,Aqua,MODIS,91,6.1NRT,297.49,72.87,D
34.10196,-118.51118,340.34,1.02,1.01,2025-01-11,2201,Aqua,MODIS,62,6.1NRT,303.98,35.85,D
34.11226,-118.50226,392.9,1.02,1.01,2025-01-11,2201,Aqua,MODIS,100,6.1NRT,304.45,210.46,D
34.11077,-118.51301,375.66,1.02,1.01,2025-01-11,2201,Aqua,MODIS,100,6.1NRT,311.43,130.11,D
34.10482,-118.55587,410.55,1.01,1.01,2025-01-11,2201,Aqua,MODIS,100,6.1NRT,304.6,322.63,D
40.05262,-123.26704,313.6,1.07,1.03,2025-01-11,2203,Aqua,MODIS,74,6.1NRT,282.79,15.7,D
40.05747,-123.26872,303.41,2.09,1.41,2025-01-12,2244,Aqua,MODIS,56,6.1NRT,283.36,20.61,D
39.69381,-121.8138,312.67,1.22,1.1,2025-01-13,1821,Terra,MODIS,73,6.1NRT,274.21,19.53,D
39.69621,-121.82742,306.59,1.22,1.1,2025-01-13,1821,Terra,MODIS,64,6.1NRT,277.14,13.45,D
36.14452,-121.08475,305.57,1.55,1.23,2025-01-13,1821,Terra,MODIS,62,6.1NRT,284.97,14.76,D
36.14762,-121.10118,300.33,1.54,1.22,2025-01-13,1821,Terra,MODIS,35,6.1NRT,284.84,9.35,D
37.89526,-121.68455,307.24,1.32,1.14,2025-01-13,1821,Terra,MODIS,65,6.1NRT,285,13.56,D
33.20717,-117.30651,311.12,1.19,1.08,2025-01-13,2142,Aqua,MODIS,71,6.1NRT,296.99,9.23,D
33.2093,-117.29412,306.73,1.19,1.08,2025-01-13,2142,Aqua,MODIS,64,6.1NRT,296.42,5.35,D
32.62407,-114.95965,307.56,1.02,1.01,2025-01-13,2142,Aqua,MODIS,60,6.1NRT,292.05,5.9,D
32.62568,-114.94917,307.07,1.02,1.01,2025-01-13,2142,Aqua,MODIS,58,6.1NRT,293.86,5.72,D
34.04578,-117.03204,304.13,1.13,1.06,2025-01-13,2142,Aqua,MODIS,57,6.1NRT,290.65,5.64,D
34.71905,-118.30376,301.09,1.26,1.11,2025-01-13,2144,Aqua,MODIS,44,6.1NRT,286.33,5.75,D
34.59542,-117.94715,314.22,1.21,1.1,2025-01-13,2144,Aqua,MODIS,74,6.1NRT,288.96,16.04,D
34.59764,-117.93442,322.9,1.21,1.09,2025-01-13,2144,Aqua,MODIS,82,6.1NRT,288.49,26.51,D
36.13264,-121.10332,307.51,1.69,1.28,2025-01-13,2144,Aqua,MODIS,66,6.1NRT,292.27,14.59,D
34.23919,-119.19688,319.65,1.29,1.13,2025-01-14,0525,Terra,MODIS,99,6.1NRT,283.43,29.87,N
34.23774,-119.21052,377.62,1.29,1.13,2025-01-14,0525,Terra,MODIS,100,6.1NRT,290.26,212.77,N
34.23629,-119.22413,313.19,1.28,1.12,2025-01-14,0525,Terra,MODIS,87,6.1NRT,282.34,21.55,N
34.2376,-119.20477,379.4,1.29,1.13,2025-01-14,0525,Terra,MODIS,100,6.1NRT,288.87,223.05,N
34.23608,-119.21837,359.77,1.28,1.12,2025-01-14,0525,Terra,MODIS,100,6.1NRT,285.58,128.31,N
32.53249,-116.65262,310.42,2.17,1.43,2025-01-14,2222,Aqua,MODIS,68,6.1NRT,289.14,26.37,D
36.16782,-121.12462,320.38,1.28,1.12,2025-01-14,2222,Aqua,MODIS,80,6.1NRT,294.96,23.27,D
39.24318,-123.48032,306.7,1.1,1.05,2025-01-14,2224,Aqua,MODIS,64,6.1NRT,287.93,9.81,D
39.75098,-122.10896,306.89,1.27,1.12,2025-01-14,2224,Aqua,MODIS,64,6.1NRT,289.4,10.54,D
39.75071,-122.11446,302.84,1.27,1.12,2025-01-14,2224,Aqua,MODIS,54,6.1NRT,289.38,7.06,D
41.87631,-123.37482,312.63,1.19,1.08,2025-01-14,2224,Aqua,MODIS,73,6.1NRT,284.53,17.92,D
40.4886,-123.74181,308.74,1.11,1.05,2025-01-14,2224,Aqua,MODIS,68,6.1NRT,290.32,10.71,D
40.49012,-123.72941,309.19,1.11,1.05,2025-01-14,2224,Aqua,MODIS,68,6.1NRT,289.79,11.06,D
40.05193,-123.27009,302.48,1.14,1.07,2025-01-14,2224,Aqua,MODIS,25,6.1NRT,287.34,5.14,D
40.04119,-123.2798,303.33,1.14,1.06,2025-01-14,2224,Aqua,MODIS,36,6.1NRT,291.47,6.52,D
40.04268,-123.26752,307.61,1.14,1.07,2025-01-14,2224,Aqua,MODIS,65,6.1NRT,290.27,9.59,D
39.9175,-122.26189,316.54,1.26,1.11,2025-01-14,2224,Aqua,MODIS,77,6.1NRT,289.54,19.47,D
39.91565,-122.27071,313.75,1.25,1.11,2025-01-14,2224,Aqua,MODIS,74,6.1NRT,289.63,16.14,D
39.9173,-122.25635,306.78,1.26,1.11,2025-01-14,2224,Aqua,MODIS,50,6.1NRT,289.3,9.26,D
39.8614,-122.03791,305.73,1.29,1.13,2025-01-14,2224,Aqua,MODIS,59,6.1NRT,289.87,9.29,D
39.86301,-122.02322,318.91,1.29,1.13,2025-01-14,2224,Aqua,MODIS,79,6.1NRT,290.23,24.1,D
37.38259,-120.80441,301.57,1.38,1.16,2025-01-14,2224,Aqua,MODIS,48,6.1NRT,289.7,6.45,D
37.87318,-120.95683,315.43,1.38,1.16,2025-01-14,2224,Aqua,MODIS,76,6.1NRT,287.96,21.68,D
37.87157,-120.97208,314.76,1.37,1.16,2025-01-14,2224,Aqua,MODIS,75,6.1NRT,288.26,20.92,D
37.89632,-121.6843,303.72,1.26,1.12,2025-01-14,2224,Aqua,MODIS,57,6.1NRT,292.62,6.36,D
38.82448,-122.18954,302.1,1.23,1.1,2025-01-14,2224,Aqua,MODIS,46,6.1NRT,290.76,5.49,D
38.82571,-122.19535,302.55,1.23,1.1,2025-01-14,2224,Aqua,MODIS,51,6.1NRT,290.43,5.85,D
39.01567,-122.03776,312,1.25,1.11,2025-01-14,2224,Aqua,MODIS,72,6.1NRT,288.75,15.3,D
39.01403,-122.05195,324.88,1.25,1.11,2025-01-14,2224,Aqua,MODIS,83,6.1NRT,289.42,31.94,D
